sampleID	drug_type	DepthPGbase	sampleType	DepthPG	totalARG_depth	drug_percent	location
SC.Gr10	MLS	60.0108898762108	Gr	26.1580941671986	514.25756256414	0.0508657452440208	SC_Gr_Grass
SC.Gr10	Others	0	Gr	0	514.25756256414	0	SC_Gr_Grass
SC.Gr10	aminoglycoside	58.1192664578617	Gr	25.3335560940568	514.25756256414	0.0492623890016146	SC_Gr_Grass
SC.Gr10	Others	0.368645390860134	Gr	0.160688516172892	514.25756256414	0.000312466996832643	SC_Gr_Grass
SC.Gr10	Others	0.613691118599121	Gr	0.267501283567083	514.25756256414	0.000520169858530217	SC_Gr_Grass
SC.Gr10	bacitracin	104.781903284905	Gr	45.6732919441571	514.25756256414	0.0888140404127952	SC_Gr_Grass
SC.Gr10	beta-lactam	71.1490210987873	Gr	31.013084419264	514.25756256414	0.0603065208504268	SC_Gr_Grass
SC.Gr10	Others	0	Gr	0	514.25756256414	0	SC_Gr_Grass
SC.Gr10	Others	12.3075160155894	Gr	5.36471236410902	514.25756256414	0.0104319561920685	SC_Gr_Grass
SC.Gr10	Others	6.3823062496728	Gr	2.78197787480273	514.25756256414	0.00540969754714254	SC_Gr_Grass
SC.Gr10	Others	1.14131891305273	Gr	0.497488500237571	514.25756256414	0.000967391704960143	SC_Gr_Grass
SC.Gr10	Others	9.23805464218762	Gr	4.02676753753428	514.25756256414	0.00783025439131398	SC_Gr_Grass
SC.Gr10	glycopeptide	90.4667612848826	Gr	39.4334772500937	514.25756256414	0.0766804032078292	SC_Gr_Grass
SC.Gr10	multidrug	446.480325692425	Gr	194.615917666866	514.25756256414	0.378440555538923	SC_Gr_Grass
SC.Gr10	Others	7.92840187107786	Gr	3.45590413951288	514.25756256414	0.0067201814637035	SC_Gr_Grass
SC.Gr10	Others	4.94919969198935	Gr	2.15730231400298	514.25756256414	0.00419498413061046	SC_Gr_Grass
SC.Gr10	Others	0.0208603462869308	Gr	0.00909279805147864	514.25756256414	1.76814085263832e-05	SC_Gr_Grass
