sampleID	drug_type	DepthPGbase	sampleType	DepthPG	totalARG_depth	drug_percent	location
AH.Fo5	MLS	76.2915149295205	Fo	33.2710909413433	749.392403489463	0.0443974222135427	AH_Fo_Forest
AH.Fo5	Others	0	Fo	0	749.392403489463	0	AH_Fo_Forest
AH.Fo5	aminoglycoside	79.2200379940897	Fo	34.5482337179039	749.392403489463	0.0461016599007861	AH_Fo_Forest
AH.Fo5	Others	0.470700158847051	Fo	0.205274568286822	749.392403489463	0.000273921335912912	AH_Fo_Forest
AH.Fo5	Others	2.69368268692998	Fo	1.17472777577904	749.392403489463	0.00156757363740152	AH_Fo_Forest
AH.Fo5	bacitracin	132.60698001594	Fo	57.8305319489737	749.392403489463	0.0771698934759576	AH_Fo_Forest
AH.Fo5	beta-lactam	130.15496833982	Fo	56.7611980454486	749.392403489463	0.0757429589373289	AH_Fo_Forest
AH.Fo5	Others	0.0450834374489946	Fo	0.0196611005653717	749.392403489463	2.62360553347245e-05	AH_Fo_Forest
AH.Fo5	Others	18.8591799667123	Fo	8.22457769165166	749.392403489463	0.010974994746884	AH_Fo_Forest
AH.Fo5	Others	10.9192154720226	Fo	4.76192157559597	749.392403489463	0.00635437663021751	AH_Fo_Forest
AH.Fo5	Others	1.16754430192775	Fo	0.509171599009031	749.392403489463	0.000679445903959167	AH_Fo_Forest
AH.Fo5	Others	22.273039811736	Fo	9.71337813649423	749.392403489463	0.0129616714704672	AH_Fo_Forest
AH.Fo5	glycopeptide	126.104037897996	Fo	54.9945680964761	749.392403489463	0.0733855425280534	AH_Fo_Forest
AH.Fo5	multidrug	721.339048481422	Fo	314.579374963767	749.392403489463	0.419779241821725	AH_Fo_Forest
AH.Fo5	Others	8.94671676152562	Fo	3.90170554712604	749.392403489463	0.00520649199132281	AH_Fo_Forest
AH.Fo5	Others	5.18190206757678	Fo	2.25985203071082	749.392403489463	0.00301557904802353	AH_Fo_Forest
AH.Fo5	Others	0.317512748524164	Fo	0.138468813221792	749.392403489463	0.000184774775640942	AH_Fo_Forest
AH.Fo5	peptide	31.5152011223115	Fo	13.7439284505468	749.392403489463	0.018340095771654	AH_Fo_Forest
AH.Fo5	phenicol	51.5781771437806	Fo	22.4934873022874	749.392403489463	0.0300156329281548	AH_Fo_Forest
AH.Fo5	Others	9.46500167213334	Fo	4.1277320509946	749.392403489463	0.00550810500850325	AH_Fo_Forest
AH.Fo5	Others	1.58922184657334	Fo	0.693067173094649	749.392403489463	0.000924838802565195	AH_Fo_Forest
AH.Fo5	Others	0.251563000993396	Fo	0.10970781601677	749.392403489463	0.000146395687367429	AH_Fo_Forest
AH.Fo5	Others	16.5410656907957	Fo	7.21363707843018	749.392403489463	0.00962598105457257	AH_Fo_Forest
AH.Fo5	sulfonamide	41.4447047278906	Fo	18.0742319943788	749.392403489463	0.0241185150933185	AH_Fo_Forest
AH.Fo5	Others	2.50580094589664	Fo	1.09279165879522	749.392403489463	0.00145823690459999	AH_Fo_Forest
AH.Fo5	tetracycline	207.455507170055	Fo	90.4723290881538	749.392403489463	0.120727576990212	AH_Fo_Forest
AH.Fo5	Others	19.4397208600685	Fo	8.47775432441176	749.392403489463	0.0113128372864951	AH_Fo_Forest
AH.Fo7	MLS	80.5073932632821	Fo	35.1078521483754	707.338309852701	0.0496337490269493	AH_Fo_Forest
AH.Fo7	Others	0	Fo	0	707.338309852701	0	AH_Fo_Forest
AH.Fo7	aminoglycoside	86.7504808247185	Fo	37.8303523582566	707.338309852701	0.053482685486291	AH_Fo_Forest
AH.Fo7	Others	0.409996248232973	Fo	0.178792121827608	707.338309852701	0.00025276747963056	AH_Fo_Forest
AH.Fo7	Others	2.53479391566917	Fo	1.10537885293203	707.338309852701	0.001562730079136	AH_Fo_Forest
AH.Fo7	bacitracin	129.078765625816	Fo	56.2889696883626	707.338309852701	0.0795785678568497	AH_Fo_Forest
AH.Fo7	beta-lactam	108.265941316163	Fo	47.2128646371923	707.338309852701	0.0667472183812922	AH_Fo_Forest
AH.Fo7	Others	0.0701007642235145	Fo	0.0305697050430986	707.338309852701	4.32179405770692e-05	AH_Fo_Forest
AH.Fo7	Others	21.6188651432559	Fo	9.42760522108792	707.338309852701	0.0133282830715774	AH_Fo_Forest
AH.Fo7	Others	9.4838280079944	Fo	4.1357298753473	707.338309852701	0.0058468908268358	AH_Fo_Forest
AH.Fo7	Others	0.787350678697602	Fo	0.343349723499811	707.338309852701	0.000485410897044883	AH_Fo_Forest
AH.Fo7	Others	16.8815577246696	Fo	7.36174913394289	707.338309852701	0.0104076776719134	AH_Fo_Forest
AH.Fo7	glycopeptide	113.256375022413	Fo	49.3891046272552	707.338309852701	0.0698238790961856	AH_Fo_Forest
AH.Fo7	multidrug	629.591477186882	Fo	274.553722322983	707.338309852701	0.388150505208968	AH_Fo_Forest
AH.Fo7	Others	13.3150129735942	Fo	5.80644196616719	707.338309852701	0.00820886114223949	AH_Fo_Forest
AH.Fo7	Others	6.66504926307425	Fo	2.90651025458516	707.338309852701	0.00410908078086485	AH_Fo_Forest
AH.Fo7	Others	0.130166477849301	Fo	0.0567633017760651	707.338309852701	8.02491551572907e-05	AH_Fo_Forest
AH.Fo7	peptide	24.7607238134362	Fo	10.797714290488	707.338309852701	0.0152652756680697	AH_Fo_Forest
AH.Fo7	phenicol	51.4277774738641	Fo	22.4267453545218	707.338309852701	0.0317058259705912	AH_Fo_Forest
AH.Fo7	Others	9.65164875557896	Fo	4.20891353904338	707.338309852701	0.0059503542794393	AH_Fo_Forest
