sampleID	drug_type	DepthPGbase	sampleType	DepthPG	totalARG_depth	drug_percent	location
AH.Fa5	MLS	89.5206220856109	Fa	39.0537473258156	755.770853146137	0.0516740585631769	AH_Fa_Farmland
AH.Fa5	Others	0	Fa	0	755.770853146137	0	AH_Fa_Farmland
AH.Fa5	aminoglycoside	121.056031562296	Fa	52.81120214266	755.770853146137	0.0698772675908532	AH_Fa_Farmland
AH.Fa5	Others	0.08438677368355	Fa	0.0368140844008709	755.770853146137	4.87106432427509e-05	AH_Fa_Farmland
AH.Fa5	Others	0.625042340695424	Fa	0.272677345987512	755.770853146137	0.000360793678206041	AH_Fa_Farmland
AH.Fa5	bacitracin	145.686651864523	Fa	63.5564136855531	755.770853146137	0.0840948197737176	AH_Fa_Farmland
AH.Fa5	beta-lactam	141.539785996633	Fa	61.7473260359639	755.770853146137	0.0817011211518954	AH_Fa_Farmland
AH.Fa5	Others	0	Fa	0	755.770853146137	0	AH_Fa_Farmland
AH.Fa5	Others	23.8713347484193	Fa	10.4139700314323	755.770853146137	0.0137792691899679	AH_Fa_Farmland
AH.Fa5	Others	18.3404416157862	Fa	8.00109467539005	755.770853146137	0.0105866674297943	AH_Fa_Farmland
AH.Fa5	Others	1.23195069425657	Fa	0.537443663934196	755.770853146137	0.0007111198608638	AH_Fa_Farmland
AH.Fa5	Others	27.032964741045	Fa	11.7932443929492	755.770853146137	0.0156042593384702	AH_Fa_Farmland
AH.Fa5	glycopeptide	139.501943116847	Fa	60.8583085217563	755.770853146137	0.0805248155157271	AH_Fa_Farmland
AH.Fa5	multidrug	547.382347292732	Fa	238.797847733213	755.770853146137	0.315965939595502	AH_Fa_Farmland
AH.Fa5	Others	18.6773333376432	Fa	8.14806510382362	755.770853146137	0.0107811317013678	AH_Fa_Farmland
AH.Fa5	Others	13.5357046373887	Fa	5.90500799111867	755.770853146137	0.00781322535334249	AH_Fa_Farmland
AH.Fa5	Others	0	Fa	0	755.770853146137	0	AH_Fa_Farmland
AH.Fa5	peptide	26.0490967311896	Fa	11.3640278419058	755.770853146137	0.015036340439168	AH_Fa_Farmland
AH.Fa5	phenicol	62.3116686829544	Fa	27.1837271401758	755.770853146137	0.035968213152194	AH_Fa_Farmland
AH.Fa5	Others	13.1234690850344	Fa	5.72516850022502	755.770853146137	0.00757527030368025	AH_Fa_Farmland
AH.Fa5	Others	6.00648640694603	Fa	2.62035491921052	755.770853146137	0.00346712883713689	AH_Fa_Farmland
AH.Fa5	Others	0	Fa	0	755.770853146137	0	AH_Fa_Farmland
AH.Fa5	Others	22.2655479410767	Fa	9.71343879324328	755.770853146137	0.0128523596177439	AH_Fa_Farmland
AH.Fa5	sulfonamide	49.8777721166388	Fa	21.7593875470948	755.770853146137	0.0287909853317503	AH_Fa_Farmland
AH.Fa5	Others	2.52953487775644	Fa	1.10352021317797	755.770853146137	0.00146012539195474	AH_Fa_Farmland
AH.Fa5	tetracycline	256.157509570753	Fa	111.749789281171	755.770853146137	0.147861999197213	AH_Fa_Farmland
AH.Fa5	Others	6.00172142524712	Fa	2.61827617593387	755.770853146137	0.00346437834303145	AH_Fa_Farmland
AH.Fa7	MLS	84.0552467661943	Fa	36.6548674258582	724.865121508443	0.0505678454352715	AH_Fa_Farmland
AH.Fa7	Others	0	Fa	0	724.865121508443	0	AH_Fa_Farmland
AH.Fa7	aminoglycoside	110.363305015217	Fa	48.1273028115041	724.865121508443	0.0663948386857838	AH_Fa_Farmland
AH.Fa7	Others	0.0143648743679029	Fa	0.00626424388484879	724.865121508443	8.64194413412099e-06	AH_Fa_Farmland
AH.Fa7	Others	0.418178892264893	Fa	0.182359727036417	724.865121508443	0.00025157746127573	AH_Fa_Farmland
AH.Fa7	bacitracin	139.500000699343	Fa	60.8332522747175	724.865121508443	0.0839235472498989	AH_Fa_Farmland
AH.Fa7	beta-lactam	143.344036419636	Fa	62.509561905924	724.865121508443	0.0862361286963866	AH_Fa_Farmland
AH.Fa7	Others	0.019351671057265	Fa	0.00843888947284785	724.865121508443	1.16420134207679e-05	AH_Fa_Farmland
AH.Fa7	Others	21.5769656445247	Fa	9.4092974035553	724.865121508443	0.0129807561770589	AH_Fa_Farmland
AH.Fa7	Others	16.2975817348677	Fa	7.10706018763274	724.865121508443	0.00980466569124331	AH_Fa_Farmland
AH.Fa7	Others	1.29678463192465	Fa	0.565502697235618	724.865121508443	0.000780148858671538	AH_Fa_Farmland
AH.Fa7	Others	31.6151854227123	Fa	13.7867709024384	724.865121508443	0.0190197741529461	AH_Fa_Farmland
AH.Fa7	glycopeptide	131.938937222413	Fa	57.53601872883	724.865121508443	0.0793747926636306	AH_Fa_Farmland
AH.Fa7	multidrug	544.405402095668	Fa	237.404666662205	724.865121508443	0.327515643418139	AH_Fa_Farmland
AH.Fa7	Others	16.0734891768887	Fa	7.00933775720921	724.865121508443	0.00966985105121735	AH_Fa_Farmland
AH.Fa7	Others	9.82345610311187	Fa	4.28381921386638	724.865121508443	0.00590981561500954	AH_Fa_Farmland
AH.Fa7	Others	0.0354694329426643	Fa	0.0154675337019725	724.865121508443	2.13384990434974e-05	AH_Fa_Farmland
AH.Fa7	peptide	25.4000625149597	Fa	11.076476007311	724.865121508443	0.0152807407594131	AH_Fa_Farmland
AH.Fa7	phenicol	59.1542315863857	Fa	25.7960163094725	724.865121508443	0.035587332793432	AH_Fa_Farmland
AH.Fa7	Others	12.8433887163055	Fa	5.60075341881311	724.865121508443	0.00772661458335581	AH_Fa_Farmland
